cell_id,cell_lat,cell_lon,cell_population,cell_road_length,point1_lat,point1_lon,point2_lat,point2_lon,distance_km,time_seconds,time_minutes,speed_kmh,mode,straight_dist_km,circuity
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.074172354970514,8.828678276695273,0.714,208.39,3.4731666666666663,12.334564998320456,auto,0.3376191112620989,2.114809192320013
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.074172354970514,8.828678276695273,0.702,242.655,4.04425,10.414786425171538,bicycle,0.3376191112620989,2.079266180684382
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.074172354970514,8.828678276695273,0.714,208.39,3.4731666666666663,12.334564998320456,truck,0.3376191112620989,2.114809192320013
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.074172354970514,8.833732170564279,0.937,208.829,3.4804833333333334,16.15292895143874,auto,0.6752382221045187,1.3876584134702077
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.074172354970514,8.833732170564279,0.937,274.856,4.580933333333333,12.272608202113108,bicycle,0.6752382221045187,1.3876584134702077
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.074172354970514,8.833732170564279,1.501,265.393,4.423216666666666,20.36074802274363,truck,0.6752382221045187,2.222919187426661
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.077215644777,8.823624382826269,0.428,132.306,2.2051000000000003,11.645730352364971,auto,0.338398386790162,1.2647814431379047
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.077215644777,8.823624382826269,0.428,157.578,2.6263,9.778014697483151,bicycle,0.338398386790162,1.2647814431379047
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.077215644777,8.823624382826269,0.428,132.306,2.2051000000000003,11.645730352364971,truck,0.338398386790162,1.2647814431379047
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.077215644777,8.828678276695273,1.242,257.312,4.2885333333333335,17.376570078348465,auto,0.47800844779103113,2.5982804398949866
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.077215644777,8.828678276695273,0.798,240.617,4.010283333333333,11.939306034070745,bicycle,0.47800844779103113,1.6694265628310783
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.077215644777,8.828678276695273,1.242,257.312,4.2885333333333335,17.376570078348465,truck,0.47800844779103113,2.5982804398949866
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.077215644777,8.833732170564279,1.236,217.334,3.6222333333333334,20.473556829580275,auto,0.7552667737462455,1.6365078445980614
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.077215644777,8.833732170564279,1.236,322.467,5.3744499999999995,13.798621254267879,bicycle,0.7552667737462455,1.6365078445980614
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.077215644777,8.833732170564279,1.236,217.334,3.6222333333333334,20.473556829580275,truck,0.7552667737462455,1.6365078445980614
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.08025893458348,8.823624382826269,0.807,209.672,3.4945333333333335,13.855927353199283,auto,0.676796773580324,1.192381570808749
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.08025893458348,8.823624382826269,0.807,268.8,4.48,10.808035714285714,bicycle,0.676796773580324,1.192381570808749
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.08025893458348,8.828678276695273,1.871,263.102,4.385033333333333,25.600717592416633,auto,0.7563229628801117,2.4738109138920605
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.08025893458348,8.828678276695273,1.728,435.092,7.251533333333333,14.297665781030219,bicycle,0.7563229628801117,2.2847382465021275
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.08025893458348,8.828678276695273,2.788,330.226,5.5037666666666665,30.393730354363374,truck,0.7563229628801117,3.686255920861071
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.08025893458348,8.833732170564279,1.3,196.038,3.2673,23.872922596639427,auto,0.9560000407772282,1.3598325779809588
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.08025893458348,8.833732170564279,1.3,339.184,5.653066666666667,13.797820651917542,bicycle,0.9560000407772282,1.3598325779809588
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.823624382826269,53.08025893458348,8.833732170564279,1.3,196.038,3.2673,23.872922596639427,truck,0.9560000407772282,1.3598325779809588
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.074172354970514,8.823624382826269,1.075,238.302,3.9717,16.239897273207944,auto,0.3376191112620989,3.184061459025229
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.074172354970514,8.823624382826269,0.714,248.305,4.138416666666667,10.351785102998328,bicycle,0.3376191112620989,2.114809192320013
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.074172354970514,8.823624382826269,1.075,238.302,3.9717,16.239897273207944,truck,0.3376191112620989,3.184061459025229
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.074172354970514,8.833732170564279,0.37,73.24,1.2206666666666666,18.186783178590936,auto,0.3376191112620989,1.0959095254319395
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.074172354970514,8.833732170564279,0.37,112.879,1.8813166666666667,11.800246281416383,bicycle,0.3376191112620989,1.0959095254319395
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.074172354970514,8.833732170564279,0.37,73.24,1.2206666666666666,18.186783178590936,truck,0.3376191112620989,1.0959095254319395
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.077215644777,8.823624382826269,0.722,120.589,2.0098166666666666,21.5542047782136,auto,0.47800844779103113,1.5104335568471658
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.077215644777,8.823624382826269,0.722,191.183,3.186383333333333,13.59535105108718,bicycle,0.47800844779103113,1.5104335568471658
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.077215644777,8.823624382826269,0.722,120.589,2.0098166666666666,21.5542047782136,truck,0.47800844779103113,1.5104335568471658
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.077215644777,8.828678276695273,0.676,114.827,1.9137833333333334,21.193621709179897,auto,0.338398386790162,1.9976454569187472
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.077215644777,8.828678276695273,0.676,175.506,2.9251,13.8661926087997,bicycle,0.338398386790162,1.9976454569187472
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.077215644777,8.828678276695273,0.899,143.691,2.39485,22.523331315113683,truck,0.338398386790162,2.6566320499555527
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.077215644777,8.833732170564279,0.664,118.213,1.9702166666666665,20.22112627206822,auto,0.47800844779103113,1.3890967891226016
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.077215644777,8.833732170564279,0.663,180.69,3.0115,13.209364104266976,bicycle,0.47800844779103113,1.3870047758859712
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.077215644777,8.833732170564279,1.094,173.234,2.8872333333333335,22.73456711730954,truck,0.47800844779103113,2.288662480873684
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.08025893458348,8.823624382826269,1.008,198.202,3.303366666666667,18.30859426241915,auto,0.7563229628801117,1.332763977126241
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.08025893458348,8.823624382826269,0.982,275.805,4.59675,12.817751672377224,bicycle,0.7563229628801117,1.2983871285098896
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.08025893458348,8.828678276695273,1.3,163.982,2.733033333333333,28.539717773902016,auto,0.676796773580324,1.9208129393449491
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.08025893458348,8.828678276695273,1.381,332.665,5.544416666666667,14.944764252325914,bicycle,0.676796773580324,2.040494360950288
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.08025893458348,8.828678276695273,2.885,310.57,5.176166666666666,33.44173616253985,truck,0.676796773580324,4.262727176930905
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.08025893458348,8.833732170564279,0.905,134.565,2.24275,24.21134767584439,auto,0.7563229628801117,1.1965787691460794
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.08025893458348,8.833732170564279,0.986,246.788,4.113133333333334,14.383195293126084,bicycle,0.7563229628801117,1.3036758744508667
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.828678276695273,53.08025893458348,8.833732170564279,1.397,176.382,2.9397,28.513113583018672,truck,0.7563229628801117,1.8470945198862685
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.074172354970514,8.823624382826269,1.446,271.729,4.528816666666667,19.157322184971058,auto,0.6752382221045187,2.141466452377716
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.074172354970514,8.823624382826269,0.937,271.656,4.5276000000000005,12.417174662072622,bicycle,0.6752382221045187,1.3876584134702077
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.074172354970514,8.823624382826269,2.17,327.649,5.460816666666667,23.842587647146793,truck,0.6752382221045187,3.213680637385646
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.074172354970514,8.828678276695273,0.37,113.879,1.8979833333333334,11.696625365519541,bicycle,0.3376191112620989,1.0959095254319395
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.077215644777,8.823624382826269,1.454,171.495,2.85825,30.522172658094988,auto,0.7552667737462455,1.925147577706781
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.077215644777,8.823624382826269,0.942,212.634,3.5439,15.948531279099297,bicycle,0.7552667737462455,1.2472414155431828
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.077215644777,8.823624382826269,1.763,206.391,3.43985,30.751340901492796,truck,0.7552667737462455,2.334274538856296
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.077215644777,8.828678276695273,0.682,90.074,1.5012333333333332,27.25758820525346,auto,0.47800844779103113,1.426753027381949
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.077215644777,8.828678276695273,0.682,150.388,2.506466666666667,16.32577067319201,bicycle,0.47800844779103113,1.426753027381949
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.077215644777,8.828678276695273,0.682,90.074,1.5012333333333332,27.25758820525346,truck,0.47800844779103113,1.426753027381949
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.077215644777,8.833732170564279,0.739,94.382,1.5730333333333335,28.187578139899554,auto,0.338398386790162,2.183816557193719
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.077215644777,8.833732170564279,0.739,155.726,2.5954333333333333,17.083852407433568,bicycle,0.338398386790162,2.183816557193719
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.077215644777,8.833732170564279,0.739,94.382,1.5730333333333335,28.187578139899554,truck,0.338398386790162,2.183816557193719
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.08025893458348,8.823624382826269,1.209,197.71,3.295166666666667,22.014060998432047,auto,0.9560000407772282,1.2646442975222918
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.08025893458348,8.823624382826269,1.209,289.006,4.816766666666666,15.059894950277853,bicycle,0.9560000407772282,1.2646442975222918
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.08025893458348,8.828678276695273,1.203,126.816,2.1136,34.15026495079485,auto,0.7563229628801117,1.590590341748877
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.08025893458348,8.828678276695273,1.203,264.448,4.407466666666666,16.376754598257506,bicycle,0.7563229628801117,1.590590341748877
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.08025893458348,8.828678276695273,3.394,344.974,5.7495666666666665,35.41832138074174,truck,0.7563229628801117,4.48750093091911
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.08025893458348,8.833732170564279,0.808,97.399,1.6233166666666667,29.86478300598569,auto,0.676796773580324,1.1938591192236299
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.08025893458348,8.833732170564279,0.808,178.571,2.976183333333333,16.28931909436583,bicycle,0.676796773580324,1.1938591192236299
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.074172354970514,8.833732170564279,53.08025893458348,8.833732170564279,1.906,210.786,3.5131,32.55244655717173,truck,0.676796773580324,2.816207278762671
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.077215644777,8.823624382826269,53.074172354970514,8.823624382826269,0.428,134.254,2.2375666666666665,11.47675302039418,auto,0.338398386790162,1.2647814431379047
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.077215644777,8.823624382826269,53.074172354970514,8.823624382826269,0.428,161.278,2.6879666666666666,9.553689901908507,bicycle,0.338398386790162,1.2647814431379047
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.077215644777,8.823624382826269,53.074172354970514,8.823624382826269,0.428,134.254,2.2375666666666665,11.47675302039418,truck,0.338398386790162,1.2647814431379047
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.077215644777,8.823624382826269,53.074172354970514,8.828678276695273,0.779,118.703,1.9783833333333334,23.625350665105348,auto,0.47800844779103113,1.6296783113351
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.077215644777,8.823624382826269,53.074172354970514,8.828678276695273,0.696,184.483,3.0747166666666668,13.581739238845854,bicycle,0.47800844779103113,1.4560412126947748
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.077215644777,8.823624382826269,53.074172354970514,8.828678276695273,0.779,118.703,1.9783833333333334,23.625350665105348,truck,0.47800844779103113,1.6296783113351
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.077215644777,8.823624382826269,53.074172354970514,8.833732170564279,1.001,119.142,1.9857,30.24626076446593,auto,0.7552667737462455,1.3253595084487535
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.077215644777,8.823624382826269,53.074172354970514,8.833732170564279,0.942,212.634,3.5439,15.948531279099297,bicycle,0.7552667737462455,1.2472414155431828
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.077215644777,8.823624382826269,53.074172354970514,8.833732170564279,1.568,192.913,3.215216666666667,29.26085852171704,truck,0.7552667737462455,2.07608762162602
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.077215644777,8.823624382826269,53.077215644777,8.828678276695273,1.307,167.625,2.79375,28.06979865771812,auto,0.33759524897075466,3.8714999810711888
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.077215644777,8.823624382826269,53.077215644777,8.828678276695273,0.437,101.296,1.6882666666666668,15.530721844890222,bicycle,0.33759524897075466,1.2944494963489745
1kmN3330E4242,53.07633163264164,8.83019506311557,13046.0,24678.85,53.077215644777,8.823624382826269,53.077215644777,8.828678276695273,1.307,167.625,2.79375,28.06979865771812,truck,0.33759524897075466,3.8714999810711888
