de_grid_id,city_name,population,avg_age,expected_parcels
1kmN3332E4246,"Bremen, Stadt",3027.0,41.67,76813.39000000001
1kmN3332E4247,"Bremen, Stadt",2740.0,46.13,67702.48999999999
1kmN3332E4248,"Bremen, Stadt",1462.0,48.63,34625.82
1kmN3332E4249,"Bremen, Stadt",823.0,52.37,19325.42
1kmN3332E4250,"Bremen, Stadt",389.0,48.8,8117.030000000001
1kmN3332E4251,"Bremen, Stadt",9.0,30.0,923.4
1kmN3333E4231,"Bremen, Stadt",12.0,48.66,424.59
1kmN3333E4232,"Bremen, Stadt",3.0,57.68,85.14
1kmN3333E4237,"Bremen, Stadt",1955.0,36.49,53726.55
1kmN3333E4238,"Bremen, Stadt",339.0,42.44,8452.75
1kmN3333E4239,"Bremen, Stadt",7916.0,41.68,206738.06
1kmN3333E4240,"Bremen, Stadt",3806.0,40.76,97558.76000000001
1kmN3333E4241,"Bremen, Stadt",3561.0,48.39,93274.35
1kmN3333E4242,"Bremen, Stadt",1199.0,48.4,31285.95
1kmN3333E4243,"Bremen, Stadt",380.0,36.0,10982.79
1kmN3333E4244,"Bremen, Stadt",2724.0,31.38,75807.08
1kmN3333E4245,"Bremen, Stadt",4196.0,45.78,111459.93000000001
1kmN3333E4246,"Bremen, Stadt",3724.0,44.86,94484.95
1kmN3333E4247,"Bremen, Stadt",2540.0,45.73,61992.36
1kmN3333E4248,"Bremen, Stadt",661.0,50.95,15331.68
1kmN3333E4249,"Bremen, Stadt",9.0,43.57,85.14
1kmN3333E4250,"Bremen, Stadt",33.0,42.78,760.86
1kmN3333E4251,"Bremen, Stadt",18.0,46.48,449.37
1kmN3334E4233,"Bremen, Stadt",15.0,52.51,85.14
1kmN3334E4234,"Bremen, Stadt",457.0,40.74,9967.43
1kmN3334E4235,"Bremen, Stadt",165.0,44.71,4060.5
1kmN3334E4236,"Bremen, Stadt",9.0,46.89,97.17
1kmN3334E4237,"Bremen, Stadt",4825.0,38.93,119531.19
1kmN3334E4238,"Bremen, Stadt",9356.0,39.74,234196.76999999996
1kmN3334E4239,"Bremen, Stadt",928.0,37.93,21365.699999999997
1kmN3326E4237,"Bremen, Stadt",9.0,59.32,85.14
1kmN3334E4240,"Bremen, Stadt",92.0,51.95,1033.95
1kmN3337E4238,"Bremen, Stadt",3.0,23.38,92.33999999999999
1kmN3341E4234,"Bremen, Stadt",3295.0,43.66,83730.52
1kmN3334E4241,"Bremen, Stadt",65.0,55.93,783.6899999999999
1kmN3334E4242,"Bremen, Stadt",18.0,54.06,471.01
1kmN3334E4243,"Bremen, Stadt",51.0,45.44,1371.28
1kmN3334E4244,"Bremen, Stadt",9.0,39.37,89.37
1kmN3334E4246,"Bremen, Stadt",3463.0,43.76,91848.92
1kmN3334E4247,"Bremen, Stadt",3478.0,45.36,87957.01999999999
1kmN3334E4248,"Bremen, Stadt",504.0,45.48,12393.96
1kmN3334E4249,"Bremen, Stadt",9.0,36.63,221.73000000000002
1kmN3335E4232,"Bremen, Stadt",110.0,46.14,2123.4500000000003
1kmN3335E4233,"Bremen, Stadt",220.0,42.77,5937.340000000001
1kmN3335E4234,"Bremen, Stadt",69.0,37.89,1674.69
1kmN3335E4236,"Bremen, Stadt",59.0,38.37,1614.69
1kmN3335E4237,"Bremen, Stadt",6842.0,39.77,173125.64
1kmN3335E4238,"Bremen, Stadt",4509.0,38.88,111153.71000000002
1kmN3335E4240,"Bremen, Stadt",3.0,70.0,1986.6
1kmN3335E4241,"Bremen, Stadt",9.0,46.7,1440.6950000000002
1kmN3335E4245,"Bremen, Stadt",64.0,46.76,1456.37
1kmN3335E4246,"Bremen, Stadt",1615.0,38.15,37386.09
1kmN3335E4247,"Bremen, Stadt",3394.0,45.25,87282.08
1kmN3335E4248,"Bremen, Stadt",1092.0,47.31,27588.08
1kmN3335E4249,"Bremen, Stadt",9.0,34.95,271.68
1kmN3335E4252,"Bremen, Stadt",20.0,56.92,465.51
1kmN3336E4230,"Bremen, Stadt",3.0,47.01,1450.2585
1kmN3336E4231,"Bremen, Stadt",5.0,38.61,1250.5779
1kmN3336E4235,"Bremen, Stadt",1351.0,31.85,29094.42
1kmN3336E4236,"Bremen, Stadt",5094.0,42.36,127953.10999999999
1kmN3336E4237,"Bremen, Stadt",3105.0,39.26,80972.35
1kmN3336E4244,"Bremen, Stadt",34.0,45.39,1140.09
1kmN3336E4245,"Bremen, Stadt",20.0,56.7,441.57000000000005
1kmN3336E4246,"Bremen, Stadt",524.0,39.1,11119.15
1kmN3336E4247,"Bremen, Stadt",780.0,43.78,17928.48
1kmN3336E4248,"Bremen, Stadt",254.0,45.2,6229.630000000001
