de_grid_id,city_name,population,avg_age,age_distribution,expected_parcels,geometry_4326,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan_Mon,Jan_Tue,Jan_Wed,Jan_Thu,Jan_Fri,Jan_Sat,Feb_Mon,Feb_Tue,Feb_Wed,Feb_Thu,Feb_Fri,Feb_Sat,Mar_Mon,Mar_Tue,Mar_Wed,Mar_Thu,Mar_Fri,Mar_Sat,Apr_Mon,Apr_Tue,Apr_Wed,Apr_Thu,Apr_Fri,Apr_Sat,May_Mon,May_Tue,May_Wed,May_Thu,May_Fri,May_Sat,Jun_Mon,Jun_Tue,Jun_Wed,Jun_Thu,Jun_Fri,Jun_Sat,Jul_Mon,Jul_Tue,Jul_Wed,Jul_Thu,Jul_Fri,Jul_Sat,Aug_Mon,Aug_Tue,Aug_Wed,Aug_Thu,Aug_Fri,Aug_Sat,Sep_Mon,Sep_Tue,Sep_Wed,Sep_Thu,Sep_Fri,Sep_Sat,Oct_Mon,Oct_Tue,Oct_Wed,Oct_Thu,Oct_Fri,Oct_Sat,Nov_Mon,Nov_Tue,Nov_Wed,Nov_Thu,Nov_Fri,Nov_Sat,Dec_Mon,Dec_Tue,Dec_Wed,Dec_Thu,Dec_Fri,Dec_Sat
1kmN3066E4051,"Aachen, Stadt",113.0,44.27,"{""unter10"": 3, ""a10bis19"": 3, ""a20bis29"": 9, ""a30bis39"": 24, ""a40bis49"": 21, ""a50bis59"": 20, ""a60bis69"": 16, ""a70bis79"": 9, ""a80undaelter"": 3}",3136.71,"POLYGON ((6.195283171927169 50.64282570794096, 6.194554427385053 50.65180156537307, 6.180431142408545 50.651333702047445, 6.181162579070258 50.642357947501544, 6.195283171927169 50.64282570794096))",239.52433548795003,235.4623430886,245.39757402615,274.17778537520996,242.44097705106003,237.97944621546,246.11674634811,257.10410196399005,252.029943435,239.40447238872,288.308190282,378.76408433775,37.126272000632255,47.90486709759001,50.300110452469504,51.49773212990925,46.70724542015026,5.988108387198751,36.496663178733,47.09246861772,49.447092048605995,50.624403764049,45.915156902277,5.886558577215,38.03662397405325,49.079514805230005,51.5334905454915,52.76047841562225,47.852526935099256,6.134939350653751,42.497556733157545,54.835557075042,57.57733492879409,58.94822385567014,53.46466814816594,6.85444463438025,37.578351442914304,48.48819541021201,50.91260518072261,52.124810065977904,47.27599052495671,6.061024426276501,36.8868141633963,47.595889243092,49.975683705246595,51.1655809363239,46.4059920120147,5.9494861553865,38.14809568395705,49.223349269622005,51.6845167331031,52.915100464843654,47.99276553788145,6.152918658702751,39.851135804418455,51.420820392798014,53.991861412437906,55.27738192225786,50.13529988297806,6.427602549099752,39.064641232425004,50.405988687000004,52.92628812135,54.186437838525,49.145838969825,6.3007485858750005,37.1076932202516,47.880894477744,50.2749392016312,51.4719615635748,46.6838721158004,5.985111809718,44.68776949371,57.6616380564,60.54471995922,61.98626091063,56.22009710499,7.20770475705,58.70843307235125,75.75281686755,79.5404577109275,81.43427813261624,73.85899644586125,9.46910210844375
1kmN3067E4051,"Aachen, Stadt",61.0,40.54,"{""unter10"": 0, ""a10bis19"": 6, ""a20bis29"": 14, ""a30bis39"": 3, ""a40bis49"": 0, ""a50bis59"": 9, ""a60bis69"": 3, ""a70bis79"": 3, ""a80undaelter"": 0}",1054.56,"POLYGON ((6.194554427385053 50.65180156537307, 6.193825335690478 50.660777395678636, 6.179699357319584 50.66030942941631, 6.180431142408545 50.651333702047445, 6.194554427385053 50.65180156537307))",80.5279363512,79.16229696959999,82.50251558640001,92.17840519055999,81.50850947616,80.00854551455998,82.74430088496,86.43824318064,84.73231416,80.48763844992,96.929038752,127.340255484,12.481830134435999,16.10558727024,16.910866633752,17.313506315508,15.702947588484,2.01319840878,12.270156030287998,15.832459393919999,16.624082363615997,17.019893848463997,15.436647909071999,1.9790574242399999,12.787889915892002,16.50050311728,17.325528273144002,17.738040851076,16.087990539348002,2.06256288966,14.287652804536798,18.435681038111998,19.357465090017595,19.818357115970397,17.9747890121592,2.3044601297639997,12.6338189688048,16.301701895232,17.1167869899936,17.5243295373744,15.8941593478512,2.037712736904,12.401324554756798,16.001709102912,16.801794558057598,17.201837285630397,15.601666375339198,2.000213637864,12.8253666371688,16.548860176992,17.3763031858416,17.7900246902664,16.1351386725672,2.068607522124,13.3979276929992,17.287648636128,18.1520310679344,18.5842222838376,16.855457420224802,2.160956079516,13.1335086948,16.946462832,17.7937859736,18.2174475444,16.5228012612,2.118307854,12.4755839597376,16.097527689984002,16.9024040744832,17.3048422667328,15.6950894977344,2.0121909612480002,15.024001006559999,19.3858077504,20.35509813792,20.839743331679998,18.90116255664,2.4232259688,19.73773960002,25.4680510968,26.741453651639997,27.37815492906,24.83134981938,3.1835063871
1kmN3070E4048,"Aachen, Stadt",12.0,57.38,"{""unter10"": 0, ""a10bis19"": 0, ""a20bis29"": 0, ""a30bis39"": 0, ""a40bis49"": 0, ""a50bis59"": 3, ""a60bis69"": 3, ""a70bis79"": 3, ""a80undaelter"": 0}",259.65,"POLYGON ((6.1499727834352775 50.677319260686964, 6.149234557749867 50.68629469952001, 6.135101274512614 50.68582122554327, 6.135842196853516 50.67684589093552, 6.1499727834352775 50.677319260686964))",19.82730112425,19.491058268999996,20.31347497725,22.695837987149996,20.0687343399,19.699418565899997,20.37300649065,21.282515780849998,20.862488024999998,19.817379118799998,23.865522029999997,31.35326329125,3.07323167425875,3.96546022485,4.1637332360925,4.262869741713749,3.86632371922875,0.49568252810625,3.0211140316949994,3.8982116537999993,4.093122236489999,4.190577527834999,3.8007563624549996,0.4872764567249999,3.14858862147375,4.06269499545,4.2658297452225,4.36739712010875,3.96112762056375,0.50783687443125,3.5178548880082494,4.53916759743,4.766125977301499,4.87960516723725,4.425688407494249,0.56739594967875,3.1106538226845,4.01374686798,4.214434211379,4.3147778830785,3.9134031962805005,0.5017183584975,3.0534098777144996,3.9398837131799995,4.136877898838999,4.2353749916684995,3.8413866203504994,0.49248546414749994,3.1578160060507496,4.07460129813,4.2783313630365,4.38019639548975,3.9727362656767498,0.50932516226625,3.2987899460317496,4.25650315617,4.469328313978499,4.57574089288275,4.1500905772657495,0.53206289452125,3.2336856438749995,4.172497604999999,4.38112248525,4.485434925374999,4.068185164875,0.5215622006249999,3.071693763414,3.9634758237599996,4.161649614948,4.260736510541999,3.8643889281659995,0.49543447796999995,3.6991559146499995,4.773104406,5.011759626299999,5.131087236449999,4.65377679585,0.59663805075,4.85975581014375,6.27065265825,6.584185291162499,6.74095160761875,6.11388634179375,0.78383158228125
1kmN3070E4049,"Aachen, Stadt",4.0,67.01,,113.52,"POLYGON ((6.164103631768841 50.67779089800202, 6.163368102929094 50.68676644068145, 6.149234557749867 50.68629469952001, 6.1499727834352775 50.677319260686964, 6.164103631768841 50.67779089800202))",8.6685739404,8.5215672432,8.8811310588,9.922709525519998,8.77412949072,8.612663183519999,8.90715847032,9.30479950488,9.12116172,8.664236000639999,10.434099984,13.707769877999999,1.343628960762,1.7337147880800001,1.8204005274839998,1.863743397186,1.6903719183780002,0.21671434851000002,1.320842922696,1.70431344864,1.789529121072,1.832136957288,1.661705612424,0.21303918108,1.3765753141139998,1.77622621176,1.8650375223479998,1.9094431776419998,1.7318205564659999,0.22202827647,1.5380199764555997,1.9845419051039999,2.0837690003591995,2.1333825479867996,1.9349283574763998,0.24806773813799998,1.3599900710616,1.7548258981440001,1.8425671930512,1.8864378405048,1.7109552506904,0.21935323726800002,1.3349627934455999,1.722532636704,1.8086592685391996,1.8517225844567997,1.6794693207863998,0.215316579588,1.3806095628996,1.7814316940640003,1.8705032787672,1.9150390711188001,1.7368959017124002,0.22267896175800003,1.4422439232564,1.860959900976,1.9540078960248,2.0005318935492,1.8144359034516,0.232619987622,1.4137800666,1.8242323440000001,1.9154439611999998,1.9610497698,1.7786265354000002,0.22802904300000001,1.3429565800991998,1.732847200128,1.8194895601343997,1.8628107401375997,1.6895260201248,0.216605900016,1.61728549752,2.0868199968,2.19116099664,2.2433314965599997,2.03464949688,0.2608524996,2.12470433109,2.7415539756,2.87863167438,2.9471705237699997,2.6730151262099997,0.34269424695
1kmN3070E4050,"Aachen, Stadt",18.0,54.38,"{""unter10"": 0, ""a10bis19"": 3, ""a20bis29"": 0, ""a30bis39"": 0, ""a40bis49"": 3, ""a50bis59"": 0, ""a60bis69"": 7, ""a70bis79"": 0, ""a80undaelter"": 0}",335.25,"POLYGON ((6.178234740904362 50.678260802829, 6.177501909099764 50.68723644897587, 6.163368102929094 50.68676644068145, 6.164103631768841 50.67779089800202, 6.178234740904362 50.678260802829))",25.600241486250003,25.166097764999996,26.227970291250003,29.303984922749997,25.9119706815,25.435124491499998,26.30483507025,27.47915815725,26.936834625,25.587430578,30.81423555,40.48211638125,3.9680374303687502,5.120048297250001,5.376050712112501,5.50405191954375,4.992047089818751,0.6400060371562502,3.9007451535749995,5.0332195529999995,5.284880530649999,5.410711019474999,4.907389064175,0.6291524441249999,4.065335395143751,5.245594058250001,5.5078737611625,5.639013612618751,5.11445420679375,0.6556992572812501,4.542117663026249,5.860796984549999,6.1538368337775,6.300356758391249,5.71427705993625,0.7325996230687499,4.0163554556325005,5.182394136300001,5.4415138431150005,5.5710736965225,5.0528342828925,0.6477992670375001,3.9424442961824995,5.0870248983,5.341376143214999,5.468551765672499,4.9598492758425,0.6358781122875,4.07724943588875,5.26096701405,5.5240153647525,5.65553954010375,5.1294428386987505,0.65762087675625,4.2592695143737505,5.495831631450001,5.7706232130225,5.90801900380875,5.35843584066375,0.6869789539312501,4.175209366875,5.387366925,5.65673527125,5.791419444375,5.252682751875,0.673420865625,3.9660517395899997,5.1174861156,5.373360421379999,5.50129757427,4.98954896271,0.63968576445,4.77620651025,6.16284711,6.4709894655,6.625060643249999,6.00877593225,0.77035588875,6.27472803909375,8.09642327625,8.5012444400625,8.70365502196875,7.8940126943437505,1.01205290953125
1kmN3070E4051,"Aachen, Stadt",3.0,25.75,"{""unter10"": 3, ""a10bis19"": 0, ""a20bis29"": 0, ""a30bis39"": 0, ""a40bis49"": 0, ""a50bis59"": 0, ""a60bis69"": 0, ""a70bis79"": 0, ""a80undaelter"": 0}",0.0,"POLYGON ((6.192366109891858 50.67872897511645, 6.191635975311211 50.68770472435175, 6.177501909099764 50.68723644897587, 6.178234740904362 50.678260802829, 6.192366109891858 50.67872897511645))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1kmN3070E4052,"Aachen, Stadt",12.0,39.13,"{""unter10"": 0, ""a10bis19"": 4, ""a20bis29"": 0, ""a30bis39"": 0, ""a40bis49"": 0, ""a50bis59"": 0, ""a60bis69"": 0, ""a70bis79"": 0, ""a80undaelter"": 0}",58.72,"POLYGON ((6.206497737781208 50.67919541481304, 6.205770300612629 50.68817126675777, 6.191635975311211 50.68770472435175, 6.192366109891858 50.67872897511645, 6.206497737781208 50.67919541481304))",4.4839557944,4.4079142752,4.5939042968,5.13267709072,4.53855605792,4.45503507872,4.607367383520001,4.81305344368,4.7180639200000005,4.48171192704,5.397201824,7.090558908,0.695013148132,0.89679115888,0.9416307168239999,0.964050495796,0.8743713799080001,0.11209889486,0.6832267126559999,0.88158285504,0.9256619977919999,0.9477015691679999,0.8595432836639999,0.11019785688,0.712055166004,0.91878085936,0.964719902328,0.987689423812,0.895811337876,0.11484760742,0.7955649490615999,1.026535418144,1.0778621890512,1.1035255745047998,1.0008720326904,0.128316927268,0.7034761889776,0.907711211584,0.9530967721632,0.9757895524528,0.8850184312944,0.113463901448,0.6905304372016,0.891007015744,0.9355573665311999,0.9578325419247999,0.8687318403504,0.111375876968,0.7141419444456001,0.9214734767040001,0.9675471505392002,0.9905839874568001,0.8984366397864002,0.11518418458800002,0.7460232837704001,0.9626106887360001,1.0107412231728001,1.0348064903912,0.9385454215176001,0.12032633609200001,0.7312999076000001,0.9436127840000001,0.9907934232000001,1.0143837428,0.9200224644000001,0.11795159800000002,0.6946653486912,0.896342385408,0.9411595046784,0.9635680643136,0.8739338257728001,0.112042798176,0.83656628272,1.0794403648,1.1334123830399998,1.1603983921599998,1.05245435568,0.1349300456,1.0990366307400001,1.4181117816000002,1.48901737068,1.5244701652200001,1.3826589870600001,0.17726397270000002
1kmN3071E4048,"Aachen, Stadt",117.0,45.94,"{""unter10"": 7, ""a10bis19"": 18, ""a20bis29"": 0, ""a30bis39"": 18, ""a40bis49"": 10, ""a50bis59"": 9, ""a60bis69"": 17, ""a70bis79"": 3, ""a80undaelter"": 6}",2161.75,"POLYGON ((6.149234557749867 50.68629469952001, 6.148495980124549 50.69527011128026, 6.134359998954073 50.69479653302701, 6.135101274512614 50.68582122554327, 6.149234557749867 50.68629469952001))",165.07478607875,162.27535225499997,169.12249001375002,188.95716452425,167.08486986050002,164.0100831305,169.61812740675,177.19036583575001,173.693369875,164.992179126,198.69552185,261.03569004375,25.58659184220625,33.01495721575,34.6657050765375,35.49107900693125,32.18958328535625,4.12686965196875,25.152679599524994,32.455070451,34.07782397355,34.889200734824996,31.643693689724994,4.056883806375,26.213985952131253,33.824498002750005,35.515722902887504,36.36133535295625,32.978885552681255,4.228062250343751,29.28836050125875,37.791432904850005,39.6810045500925,40.62579037271375,36.84664708222875,4.723929113106251,25.898154828377503,33.4169739721,35.087822670705,35.9232470200075,32.5815496227975,4.1771217465125,25.421562885227498,32.8020166261,34.442117457405,35.2621678730575,31.9819662104475,4.1002520782625,26.29080974804625,33.92362548135,35.6198067554175,36.46789739245125,33.07553484431625,4.24045318516875,27.464506704541254,35.43807316715,37.2099768255075,38.095928654686254,34.55212133797125,4.42975914589375,26.922472330625,34.738673975000005,36.47560767375,37.344074523125,33.870207125625,4.342334246875001,25.57378776453,32.9984358252,34.64835761646,35.473318512089996,32.17347492957,4.12480447815,30.79780588675,39.73910437000001,41.7260595885,42.71953719775,38.74562676075,4.967388046250001,40.460531956781246,52.20713800875,54.817494909187495,56.12267335940624,50.901959558531246,6.52589225109375
1kmN3071E4049,"Aachen, Stadt",187.0,50.95,"{""unter10"": 15, ""a10bis19"": 8, ""a20bis29"": 27, ""a30bis39"": 11, ""a40bis49"": 15, ""a50bis59"": 34, ""a60bis69"": 28, ""a70bis79"": 29, ""a80undaelter"": 9}",4653.48,"POLYGON ((6.163368102929094 50.68676644068145, 6.162632223427347 50.69574195633909, 6.148495980124549 50.69527011128026, 6.149234557749867 50.68629469952001, 6.163368102929094 50.68676644068145))",355.3473877746,349.32120097679996,364.06065679619996,406.7576666914799,359.67438427128,353.05546045847996,365.12758807668,381.42792811812,373.90013777999997,355.1695643433599,427.720891416,561.917133297,55.078845105063,71.06947755492,74.622951432666,76.399688371539,69.292740616047,8.883684694365,54.14478615140399,69.86424019536,73.35745220512798,75.10405821001198,68.117634190476,8.73303002442,56.429401803411,72.81213135924,76.452737927202,78.27304121118298,70.991828075259,9.101516419905,63.047438337179386,81.351533338296,85.41911000521078,87.45289833866818,79.31774500483859,10.168941667287,55.7495295620484,71.934876854256,75.5316206969688,77.3299926183252,70.13650493289961,8.991859606782,54.723596371064396,70.611092091696,74.14164669628079,75.90692399857319,68.84581478940359,8.826386511462,56.594776151885405,73.025517615336,76.6767934961028,78.5024314364862,71.1998796749526,9.128189701917,59.1213288583086,76.285585623624,80.0998649048052,82.0070045453958,74.3784459830334,9.535698202953,57.95452135589999,74.780027556,78.51902893379999,80.38852962269999,72.91052686709999,9.3475034445,55.05128247322079,71.03391286867199,74.58560851210558,76.36145633382239,69.25806504695518,8.879239108583999,66.29673816948,85.5441782832,89.82138719736,91.95999165443999,83.40557382611999,10.6930222854,87.09715566103499,112.3834266594,118.00259799236999,120.81218365885499,109.573840992915,14.047928332425
1kmN3071E4052,"Aachen, Stadt",4.0,52.96,,119.16000000000001,"POLYGON ((6.205770300612629 50.68817126675777, 6.205042516616823 50.69714709183262, 6.190905492624905 50.69668044666674, 6.191635975311211 50.68770472435175, 6.205770300612629 50.68817126675777))",9.099253618200002,8.9449432056,9.322371185400002,10.41569826516,9.210053471760002,9.04056505416,9.349691713560002,9.767088698040002,9.57432726,9.09470015712,10.952496072,14.388811299,1.4103843108210004,1.8198507236400006,1.9108432598220004,1.9563395279130005,1.7743544555490005,0.22748134045500007,1.3864661968679999,1.78898864112,1.8784380731759998,1.923162789204,1.744263925092,0.22362358014,1.4449675337370003,1.8644742370800005,1.9576979489340003,2.004309804861,1.8178623811530004,0.23305927963500006,1.6144332310998,2.083139653032,2.1872966356836,2.2393751270094,2.0310611617062,0.260392456629,1.4275582881228004,1.8420106943520005,1.9341112290696003,1.9801614964284004,1.7959604269932004,0.23025133679400006,1.4012875833948,1.808113010832,1.8985186613736,1.9437214866444,1.7629101855612002,0.226014126354,1.4492022156018003,1.8699383427120004,1.9634352598476004,2.0101837184154006,1.8231898841442005,0.23374229283900005,1.5138987481962003,1.9534177396080006,2.0510886265884003,2.0999240700786004,1.9045822961178005,0.24417721745100007,1.4840207253,1.9148654520000001,2.0106087246,2.0584803609,1.8669938157000001,0.23935818150000002,1.4096785243536,1.818940031424,1.9098870329952,1.9553605337808,1.7734665306384,0.227367503928,1.6976368911600002,2.1904992144000004,2.30002417512,2.35478665548,2.1357367340400004,0.27381240180000005,2.230265751345,2.8777622598000003,3.02165037279,3.093594429285,2.8058182033050003,0.35972028247500004
